actual,proposed
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
386.4859619140625,0.0
383.075439453125,123.60318756103516
383.075439453125,123.87718200683594
386.4859313964844,124.14064025878906
389.89642333984375,124.43872833251953
386.4859313964844,124.77011108398438
383.075439453125,125.04399108886719
372.8439636230469,125.26256561279297
355.79180908203125,125.33844757080078
355.79180908203125,125.1875991821289
325.0979919433594,124.81874084472656
311.4560241699219,124.2850112915039
297.8143310546875,123.59275817871094
294.40386962890625,122.74808502197266
294.40386962890625,121.89112854003906
287.5828857421875,120.97760772705078
280.7621765136719,120.00969696044922
253.4785614013672,118.89996337890625
246.65757751464844,117.65386199951172
236.42640686035156,116.36615753173828
236.42640686035156,114.99369049072266
222.78443908691406,113.49496459960938
215.9637451171875,111.96434783935547
188.6801300048828,110.31355285644531
0.0,108.54720306396484
0.0,106.71449279785156
0.0,104.86275482177734
0.0,102.9031753540039
0.0,100.79515838623047
0.0,98.58916473388672
497.1041259765625,96.2889633178711
483.46246337890625,224.75440979003906
469.8207702636719,222.2765350341797
456.1788024902344,219.71490478515625
439.1266784667969,217.02796936035156
422.07452392578125,214.2205810546875
411.8430480957031,211.3868865966797
401.6118469238281,208.5278778076172
387.96990966796875,205.5997772216797
374.3282470703125,202.60525512695312
360.68658447265625,199.54684448242188
347.04461669921875,196.42701721191406
329.9924621582031,193.203369140625
309.5298156738281,189.8351287841797
295.88787841796875,186.41738891601562
282.2462158203125,182.95204162597656
268.60455322265625,179.44093322753906
251.55238342285156,175.84104919433594
234.4999542236328,172.1558074951172
217.4477996826172,168.38848876953125
196.98516845703125,164.49749755859375
0.0,160.48756408691406
0.0,156.36329650878906
0.0,152.17384338378906
0.0,147.92169189453125
469.27899169921875,143.60928344726562
452.226806640625,263.58465576171875
431.7641906738281,259.1138000488281
418.1225280761719,254.6358642578125
407.89105224609375,250.19586181640625
397.6597595214844,245.79232788085938
387.4284362792969,241.4238739013672
380.6074523925781,237.1339111328125
366.9657897949219,232.8299102783203
353.323974609375,228.5123748779297
336.2718200683594,224.13710021972656
319.2195129394531,219.70628356933594
302.1673889160156,215.22207641601562
285.1150817871094,210.68650817871094
271.4732971191406,206.14634704589844
251.0106658935547,201.51222229003906
230.5480194091797,196.78775024414062
210.08538818359375,191.97642517089844
189.6227569580078,187.08155822753906
0.0,182.10638427734375
0.0,177.0987548828125
0.0,172.1046600341797
0.0,167.03408813476562
0.0,161.93470764160156
0.0,156.80764770507812
0.0,151.69873046875
0.0,146.6520233154297
0.0,141.66513061523438
0.0,136.64622497558594
0.0,131.64129638671875
0.0,126.64981842041016
0.0,121.71603393554688
0.0,116.88248443603516
0.0,112.10054779052734
0.0,107.36824798583984
309.53497314453125,102.72843170166016
302.7139892578125,217.0754852294922
295.8931579589844,212.610107421875
289.07232666015625,208.22694396972656
289.07232666015625,204.0123748779297
289.07232666015625,199.95989990234375
285.66180419921875,196.01852416992188
285.66180419921875,192.22872924804688
278.84100341796875,188.49517822265625
272.02001953125,184.81570434570312
268.6095275878906,181.2329864501953
265.1991882324219,177.7432861328125
254.96786499023438,174.2535400390625
244.73655700683594,170.76370239257812
237.91558837890625,167.31857299804688
231.09475708007812,163.9164276123047
227.68426513671875,160.60037231445312
224.27392578125,157.36709594726562
220.86343383789062,154.21339416503906
214.04246520996094,151.0914764404297
200.40081787109375,147.91058349609375
196.9903106689453,144.80726623535156
0.0,141.64425659179688
0.0,138.5133819580078
0.0,135.45814514160156
0.0,132.430908203125
0.0,129.47532653808594
0.0,126.58866882324219
0.0,123.67874145507812
0.0,120.79121398925781
489.8236083984375,117.88045501708984
483.0027770996094,237.0364532470703
472.77130126953125,234.1249237060547
469.3609619140625,231.28060913085938
459.129638671875,228.41140747070312
455.71917724609375,225.6077880859375
452.30865478515625,222.86724853515625
445.4878234863281,220.142578125
435.25653076171875,217.38841247558594
428.4356994628906,214.65065002441406
418.2042541503906,211.8839111328125
411.3834228515625,209.13404846191406
404.56256103515625,206.40042114257812
397.7416076660156,203.6824188232422
390.9207763671875,200.9794158935547
380.6894836425781,198.24609375
373.86865234375,195.52838134765625
363.6371765136719,192.7808837890625
356.81634521484375,190.049560546875
349.99554443359375,187.333740234375
343.174560546875,184.6328582763672
339.76422119140625,181.9910888671875
336.3537292480469,179.4061737060547
329.53289794921875,176.83114624023438
322.7119445800781,174.265625
315.89111328125,171.70925903320312
305.6597900390625,169.11692810058594
298.83880615234375,166.53477478027344
288.6075134277344,163.9176483154297
278.3761901855469,161.2668914794922
268.1448974609375,158.5837860107422
257.91357421875,155.86959838867188
251.09275817871094,153.17027282714844
240.8614501953125,150.44049072265625
234.0404815673828,147.72616577148438
593.9955444335938,145.07147216796875
587.174560546875,266.430419921875
580.3536987304688,263.8004150390625
570.1224365234375,261.1372375488281
559.89111328125,258.4422302246094
553.0701293945312,255.7613525390625
546.249267578125,253.09405517578125
539.428466796875,250.43980407714844
529.197021484375,247.7533721923828
512.1448974609375,244.94644165039062
491.6822814941406,241.9788818359375
467.8091735839844,238.8121337890625
450.75701904296875,235.54336547851562
437.115234375,232.4003143310547
416.6526184082031,229.1990966796875
396.1900329589844,225.5838623046875
372.3169250488281,222.107666015625
355.2646484375,218.4518280029297
341.62298583984375,214.71278381347656
331.3916931152344,210.93849182128906
314.33941650390625,207.17507934570312
304.10809326171875,203.3325958251953
290.46630859375,199.5036163330078
273.4141845703125,195.64285278320312
259.77239990234375,191.70677185058594
246.1306915283203,187.74301147460938
232.48890686035156,183.75267028808594
222.25759887695312,179.7367401123047
208.61581420898438,175.74098205566406
198.38450622558594,171.7198486328125
191.56369018554688,167.71910095214844
